Rank,Club,Country,Level,Elo,From,To
None,Crystal Palace,ENG,2,1512.82763672,1965-10-10,1965-10-13
None,Crystal Palace,ENG,2,1521.30883789,1965-10-14,1965-10-16
None,Crystal Palace,ENG,2,1515.43005371,1965-10-17,1965-10-20
None,Crystal Palace,ENG,2,1515.03601074,1965-10-21,1965-10-23
None,Crystal Palace,ENG,2,1511.34228516,1965-10-24,1965-10-30
None,Crystal Palace,ENG,2,1509.01855469,1965-10-31,1965-11-06
None,Crystal Palace,ENG,2,1505.28613281,1965-11-07,1965-11-13
None,Crystal Palace,ENG,2,1507.67871094,1965-11-14,1965-11-17
None,Crystal Palace,ENG,2,1508.33447266,1965-11-18,1965-11-20
None,Crystal Palace,ENG,2,1514.58618164,1965-11-21,1965-11-24
None,Crystal Palace,ENG,2,1515.62475586,1965-11-25,1965-11-27
None,Crystal Palace,ENG,2,1505.16589355,1965-11-28,1965-12-01
None,Crystal Palace,ENG,2,1506.26318359,1965-12-02,1965-12-04
None,Crystal Palace,ENG,2,1502.50158691,1965-12-05,1965-12-11
None,Crystal Palace,ENG,2,1492.54296875,1965-12-12,1965-12-15
None,Crystal Palace,ENG,2,1494.75305176,1965-12-16,1965-12-18
None,Crystal Palace,ENG,2,1481.93066406,1965-12-19,1965-12-27
None,Crystal Palace,ENG,2,1490.44482422,1965-12-28,1966-01-01
None,Crystal Palace,ENG,2,1494.37695312,1966-01-02,1966-01-08
None,Crystal Palace,ENG,2,1498.38061523,1966-01-09,1966-01-15
None,Crystal Palace,ENG,2,1490.70605469,1966-01-16,1966-01-29
None,Crystal Palace,ENG,2,1496.57995605,1966-01-30,1966-02-02
None,Crystal Palace,ENG,2,1495.70629883,1966-02-03,1966-02-05
None,Crystal Palace,ENG,2,1506.7487793,1966-02-06,1966-02-11
None,Crystal Palace,ENG,2,1510.40222168,1966-02-12,1966-02-19
None,Crystal Palace,ENG,2,1505.60205078,1966-02-20,1966-02-26
None,Crystal Palace,ENG,2,1511.16149902,1966-02-27,1966-03-01
None,Crystal Palace,ENG,2,1512.61401367,1966-03-02,1966-03-02
None,Crystal Palace,ENG,2,1511.62402344,1966-03-03,1966-03-08
None,Crystal Palace,ENG,2,1514.04150391,1966-03-09,1966-03-09
None,Crystal Palace,ENG,2,1527.92883301,1966-03-10,1966-03-12
None,Crystal Palace,ENG,2,1518.09924316,1966-03-13,1966-03-16
None,Crystal Palace,ENG,2,1519.45703125,1966-03-17,1966-03-19
None,Crystal Palace,ENG,2,1516.26501465,1966-03-20,1966-03-26
None,Crystal Palace,ENG,2,1510.578125,1966-03-27,1966-04-02
None,Crystal Palace,ENG,2,1505.75183105,1966-04-03,1966-04-05
None,Crystal Palace,ENG,2,1501.03015137,1966-04-06,1966-04-08
None,Crystal Palace,ENG,2,1508.52636719,1966-04-09,1966-04-09
None,Crystal Palace,ENG,2,1501.31494141,1966-04-10,1966-04-11
None,Crystal Palace,ENG,2,1511.80932617,1966-04-12,1966-04-13
None,Crystal Palace,ENG,2,1508.09899902,1966-04-14,1966-04-14
None,Crystal Palace,ENG,2,1506.95874023,1966-04-15,1966-04-16
None,Crystal Palace,ENG,2,1503.7857666,1966-04-17,1966-04-19
None,Crystal Palace,ENG,2,1508.32202148,1966-04-20,1966-04-20
None,Crystal Palace,ENG,2,1501.20043945,1966-04-21,1966-04-23
None,Crystal Palace,ENG,2,1498.53356934,1966-04-24,1966-04-30
None,Crystal Palace,ENG,2,1492.3293457,1966-05-01,1966-05-05
None,Crystal Palace,ENG,2,1486.84448242,1966-05-06,1966-05-07
None,Crystal Palace,ENG,2,1494.14355469,1966-05-08,1966-08-20
None,Crystal Palace,ENG,2,1500.9765625,1966-08-21,1966-08-23
None,Crystal Palace,ENG,2,1512.72167969,1966-08-24,1966-08-27
None,Crystal Palace,ENG,2,1509.32141113,1966-08-28,1966-08-31
None,Crystal Palace,ENG,2,1514.83349609,1966-09-01,1966-09-03
None,Crystal Palace,ENG,2,1520.8737793,1966-09-04,1966-09-07
None,Crystal Palace,ENG,2,1525.65991211,1966-09-08,1966-09-10
None,Crystal Palace,ENG,2,1527.42248535,1966-09-11,1966-09-17
None,Crystal Palace,ENG,2,1531.99853516,1966-09-18,1966-09-21
None,Crystal Palace,ENG,2,1529.71142578,1966-09-22,1966-09-24
None,Crystal Palace,ENG,2,1522.94006348,1966-09-25,1966-09-28
None,Crystal Palace,ENG,2,1522.91882324,1966-09-29,1966-10-01
None,Crystal Palace,ENG,2,1539.33435059,1966-10-02,1966-10-05
None,Crystal Palace,ENG,2,1534.99597168,1966-10-06,1966-10-08
None,Crystal Palace,ENG,2,1545.29064941,1966-10-09,1966-10-11
None,Crystal Palace,ENG,2,1545.87963867,1966-10-12,1966-10-12
None,Crystal Palace,ENG,2,1545.65356445,1966-10-13,1966-10-15
None,Crystal Palace,ENG,2,1546.15600586,1966-10-16,1966-10-19
None,Crystal Palace,ENG,2,1547.6217041,1966-10-20,1966-10-22
None,Crystal Palace,ENG,2,1543.25402832,1966-10-23,1966-10-29
None,Crystal Palace,ENG,2,1537.0501709,1966-10-30,1966-11-05
None,Crystal Palace,ENG,2,1541.82397461,1966-11-06,1966-11-09
None,Crystal Palace,ENG,2,1537.59606934,1966-11-10,1966-11-12
None,Crystal Palace,ENG,2,1549.20996094,1966-11-13,1966-11-19
None,Crystal Palace,ENG,2,1544.07348633,1966-11-20,1966-11-23
None,Crystal Palace,ENG,2,1542.12512207,1966-11-24,1966-11-26
None,Crystal Palace,ENG,2,1534.15917969,1966-11-27,1966-12-03
None,Crystal Palace,ENG,2,1517.68737793,1966-12-04,1966-12-07
None,Crystal Palace,ENG,2,1507.2109375,1966-12-08,1966-12-10
None,Crystal Palace,ENG,2,1493.60449219,1966-12-11,1966-12-14
None,Crystal Palace,ENG,2,1482.51367188,1966-12-15,1966-12-17
None,Crystal Palace,ENG,2,1473.68933105,1966-12-18,1966-12-26
None,Crystal Palace,ENG,2,1482.25,1966-12-27,1966-12-27
None,Crystal Palace,ENG,2,1486.77893066,1966-12-28,1966-12-31
None,Crystal Palace,ENG,2,1493.04443359,1967-01-01,1967-01-14
None,Crystal Palace,ENG,2,1497.45715332,1967-01-15,1967-01-21
None,Crystal Palace,ENG,2,1489.18359375,1967-01-22,1967-02-04
None,Crystal Palace,ENG,2,1493.61730957,1967-02-05,1967-02-11
None,Crystal Palace,ENG,2,1491.49353027,1967-02-12,1967-02-25
None,Crystal Palace,ENG,2,1485.06591797,1967-02-26,1967-03-07
None,Crystal Palace,ENG,2,1489.87683105,1967-03-08,1967-03-11
None,Crystal Palace,ENG,2,1493.51550293,1967-03-12,1967-03-18
None,Crystal Palace,ENG,2,1503.27282715,1967-03-19,1967-03-25
None,Crystal Palace,ENG,2,1490.8260498,1967-03-26,1967-03-27
None,Crystal Palace,ENG,2,1475.85961914,1967-03-28,1967-03-28
None,Crystal Palace,ENG,2,1469.67956543,1967-03-29,1967-04-01
None,Crystal Palace,ENG,2,1469.87915039,1967-04-02,1967-04-08
None,Crystal Palace,ENG,2,1470.23449707,1967-04-09,1967-04-15
None,Crystal Palace,ENG,2,1464.24279785,1967-04-16,1967-04-22
None,Crystal Palace,ENG,2,1470.14599609,1967-04-23,1967-04-29
None,Crystal Palace,ENG,2,1472.57763672,1967-04-30,1967-05-06
None,Crystal Palace,ENG,2,1480.1427002,1967-05-07,1967-05-13
None,Crystal Palace,ENG,2,1495.32946777,1967-05-14,1967-08-19
None,Crystal Palace,ENG,2,1511.84680176,1967-08-20,1967-08-26
None,Crystal Palace,ENG,2,1516.03112793,1967-08-27,1967-08-30
None,Crystal Palace,ENG,2,1505.38500977,1967-08-31,1967-09-02
None,Crystal Palace,ENG,2,1507.22961426,1967-09-03,1967-09-06
None,Crystal Palace,ENG,2,1516.51464844,1967-09-07,1967-09-09
None,Crystal Palace,ENG,2,1522.44189453,1967-09-10,1967-09-16
None,Crystal Palace,ENG,2,1522.1217041,1967-09-17,1967-09-20
None,Crystal Palace,ENG,2,1529.23388672,1967-09-21,1967-09-23
None,Crystal Palace,ENG,2,1539.86169434,1967-09-24,1967-09-27
None,Crystal Palace,ENG,2,1542.64257812,1967-09-28,1967-09-30
None,Crystal Palace,ENG,2,1546.40209961,1967-10-01,1967-10-04
None,Crystal Palace,ENG,2,1549.30627441,1967-10-05,1967-10-07
None,Crystal Palace,ENG,2,1553.63696289,1967-10-08,1967-10-14
None,Crystal Palace,ENG,2,1547.35778809,1967-10-15,1967-10-23
None,Crystal Palace,ENG,2,1553.05322266,1967-10-24,1967-10-28
None,Crystal Palace,ENG,2,1543.01367188,1967-10-29,1967-11-11
None,Crystal Palace,ENG,2,1545.18688965,1967-11-12,1967-11-15
None,Crystal Palace,ENG,2,1548.98596191,1967-11-16,1967-11-18
None,Crystal Palace,ENG,2,1544.1920166,1967-11-19,1967-11-25
None,Crystal Palace,ENG,2,1538.89038086,1967-11-26,1967-11-29
None,Crystal Palace,ENG,2,1541.00793457,1967-11-30,1967-12-02
None,Crystal Palace,ENG,2,1520.1550293,1967-12-03,1967-12-09
None,Crystal Palace,ENG,2,1507.47668457,1967-12-10,1967-12-13
None,Crystal Palace,ENG,2,1498.90087891,1967-12-14,1967-12-16
None,Crystal Palace,ENG,2,1501.8795166,1967-12-17,1967-12-23
None,Crystal Palace,ENG,2,1503.89538574,1967-12-24,1967-12-26
None,Crystal Palace,ENG,2,1501.31591797,1967-12-27,1967-12-30
None,Crystal Palace,ENG,2,1505.00061035,1967-12-31,1968-01-20
None,Crystal Palace,ENG,2,1492.51379395,1968-01-21,1968-02-03
None,Crystal Palace,ENG,2,1483.08630371,1968-02-04,1968-02-10
None,Crystal Palace,ENG,2,1478.27026367,1968-02-11,1968-02-24
None,Crystal Palace,ENG,2,1471.56665039,1968-02-25,1968-02-28
None,Crystal Palace,ENG,2,1471.98547363,1968-02-29,1968-03-02
None,Crystal Palace,ENG,2,1482.9284668,1968-03-03,1968-03-05
None,Crystal Palace,ENG,2,1493.16601562,1968-03-06,1968-03-06
None,Crystal Palace,ENG,2,1494.5501709,1968-03-07,1968-03-13
None,Crystal Palace,ENG,2,1495.16687012,1968-03-14,1968-03-16
None,Crystal Palace,ENG,2,1490.32287598,1968-03-17,1968-03-19
None,Crystal Palace,ENG,2,1493.04064941,1968-03-20,1968-03-20
None,Crystal Palace,ENG,2,1502.77587891,1968-03-21,1968-03-23
None,Crystal Palace,ENG,2,1501.06237793,1968-03-24,1968-03-30
None,Crystal Palace,ENG,2,1506.19091797,1968-03-31,1968-04-06
None,Crystal Palace,ENG,2,1494.75585938,1968-04-07,1968-04-13
None,Crystal Palace,ENG,2,1483.98254395,1968-04-14,1968-04-15
None,Crystal Palace,ENG,2,1478.87207031,1968-04-16,1968-04-16
None,Crystal Palace,ENG,2,1493.77148438,1968-04-17,1968-04-20
None,Crystal Palace,ENG,2,1492.3104248,1968-04-21,1968-04-24
None,Crystal Palace,ENG,2,1498.78967285,1968-04-25,1968-04-27
None,Crystal Palace,ENG,2,1501.13903809,1968-04-28,1968-05-01
None,Crystal Palace,ENG,2,1482.79345703,1968-05-02,1968-05-04
None,Crystal Palace,ENG,2,1467.96606445,1968-05-05,1968-05-11
None,Crystal Palace,ENG,2,1460.59057617,1968-05-12,1968-05-15
None,Crystal Palace,ENG,2,1474.60742188,1968-05-16,1968-05-29
None,Crystal Palace,ENG,2,1482.4017334,1968-05-30,1968-08-10
None,Crystal Palace,ENG,2,1503.69433594,1968-08-11,1968-08-14
None,Crystal Palace,ENG,2,1508.96044922,1968-08-15,1968-08-17
None,Crystal Palace,ENG,2,1515.44677734,1968-08-18,1968-08-20
None,Crystal Palace,ENG,2,1505.30639648,1968-08-21,1968-08-24
None,Crystal Palace,ENG,2,1498.04162598,1968-08-25,1968-08-28
None,Crystal Palace,ENG,2,1505.77270508,1968-08-29,1968-08-31
None,Crystal Palace,ENG,2,1502.9239502,1968-09-01,1968-09-07
None,Crystal Palace,ENG,2,1513.9576416,1968-09-08,1968-09-13
None,Crystal Palace,ENG,2,1509.8092041,1968-09-14,1968-09-18
None,Crystal Palace,ENG,2,1501.48828125,1968-09-19,1968-09-21
None,Crystal Palace,ENG,2,1489.83996582,1968-09-22,1968-09-28
None,Crystal Palace,ENG,2,1492.68530273,1968-09-29,1968-10-02
None,Crystal Palace,ENG,2,1485.34790039,1968-10-03,1968-10-05
None,Crystal Palace,ENG,2,1486.10473633,1968-10-06,1968-10-09
None,Crystal Palace,ENG,2,1496.78649902,1968-10-10,1968-10-12
None,Crystal Palace,ENG,2,1498.46130371,1968-10-13,1968-10-19
None,Crystal Palace,ENG,2,1503.60998535,1968-10-20,1968-10-26
None,Crystal Palace,ENG,2,1496.46655273,1968-10-27,1968-11-02
None,Crystal Palace,ENG,2,1501.81799316,1968-11-03,1968-11-09
None,Crystal Palace,ENG,2,1512.53125,1968-11-10,1968-11-13
None,Crystal Palace,ENG,2,1517.31213379,1968-11-14,1968-11-16
None,Crystal Palace,ENG,2,1523.77441406,1968-11-17,1968-11-23
None,Crystal Palace,ENG,2,1540.52441406,1968-11-24,1968-11-27
None,Crystal Palace,ENG,2,1541.14379883,1968-11-28,1968-11-30
None,Crystal Palace,ENG,2,1530.4119873,1968-12-01,1968-12-07
None,Crystal Palace,ENG,2,1521.41540527,1968-12-08,1968-12-14
None,Crystal Palace,ENG,2,1526.83679199,1968-12-15,1968-12-26
None,Crystal Palace,ENG,2,1530.92004395,1968-12-27,1969-01-11
None,Crystal Palace,ENG,2,1532.62792969,1969-01-12,1969-01-15
None,Crystal Palace,ENG,2,1535.76074219,1969-01-16,1969-01-25
None,Crystal Palace,ENG,2,1525.96447754,1969-01-26,1969-02-19
None,Crystal Palace,ENG,2,1515.13562012,1969-02-20,1969-02-22
None,Crystal Palace,ENG,2,1521.6015625,1969-02-23,1969-02-25
None,Crystal Palace,ENG,2,1522.9251709,1969-02-26,1969-02-26
None,Crystal Palace,ENG,2,1526.40307617,1969-02-27,1969-03-01
None,Crystal Palace,ENG,2,1534.4239502,1969-03-02,1969-03-05
None,Crystal Palace,ENG,2,1546.7644043,1969-03-06,1969-03-08
None,Crystal Palace,ENG,2,1556.69665527,1969-03-09,1969-03-15
None,Crystal Palace,ENG,2,1558.98620605,1969-03-16,1969-03-19
None,Crystal Palace,ENG,2,1566.31176758,1969-03-20,1969-03-22
None,Crystal Palace,ENG,2,1567.89111328,1969-03-23,1969-03-26
None,Crystal Palace,ENG,2,1561.08764648,1969-03-27,1969-03-29
None,Crystal Palace,ENG,2,1570.86694336,1969-03-30,1969-04-04
None,Crystal Palace,ENG,2,1567.52148438,1969-04-05,1969-04-05
None,Crystal Palace,ENG,2,1572.79394531,1969-04-06,1969-04-08
None,Crystal Palace,ENG,2,1573.77050781,1969-04-09,1969-04-12
None,Crystal Palace,ENG,2,1573.15698242,1969-04-13,1969-04-19
None,Crystal Palace,ENG,2,1575.46728516,1969-04-20,1969-04-23
None,Crystal Palace,ENG,2,1572.14123535,1969-04-24,1969-04-28
None,Crystal Palace,ENG,2,1579.66625977,1969-04-29,1969-05-15
None,Crystal Palace,ENG,2,1579.1505127,1969-05-16,1969-07-01
None,Crystal Palace,ENG,1,1579.1505127,1969-07-02,1969-08-09
None,Crystal Palace,ENG,1,1580.7244873,1969-08-10,1969-08-13
None,Crystal Palace,ENG,1,1589.36999512,1969-08-14,1969-08-16
None,Crystal Palace,ENG,1,1588.05517578,1969-08-17,1969-08-20
None,Crystal Palace,ENG,1,1591.83251953,1969-08-21,1969-08-23
None,Crystal Palace,ENG,1,1582.14367676,1969-08-24,1969-08-27
None,Crystal Palace,ENG,1,1576.63269043,1969-08-28,1969-08-30
None,Crystal Palace,ENG,1,1583.51123047,1969-08-31,1969-09-06
None,Crystal Palace,ENG,1,1592.72155762,1969-09-07,1969-09-13
None,Crystal Palace,ENG,1,1597.50537109,1969-09-14,1969-09-17
None,Crystal Palace,ENG,1,1601.49926758,1969-09-18,1969-09-20
None,Crystal Palace,ENG,1,1589.03088379,1969-09-21,1969-09-27
None,Crystal Palace,ENG,1,1593.66625977,1969-09-28,1969-10-01
None,Crystal Palace,ENG,1,1597.42529297,1969-10-02,1969-10-04
None,Crystal Palace,ENG,1,1583.91418457,1969-10-05,1969-10-08
None,Crystal Palace,ENG,1,1588.91259766,1969-10-09,1969-10-11
None,Crystal Palace,ENG,1,1583.05822754,1969-10-12,1969-10-18
None,Crystal Palace,ENG,1,1588.15930176,1969-10-19,1969-10-25
None,Crystal Palace,ENG,1,1591.72485352,1969-10-26,1969-11-01
None,Crystal Palace,ENG,1,1578.04858398,1969-11-02,1969-11-08
None,Crystal Palace,ENG,1,1574.83483887,1969-11-09,1969-11-12
None,Crystal Palace,ENG,1,1571.8815918,1969-11-13,1969-11-15
None,Crystal Palace,ENG,1,1567.1496582,1969-11-16,1969-11-22
None,Crystal Palace,ENG,1,1575.27966309,1969-11-23,1969-11-26
None,Crystal Palace,ENG,1,1571.4934082,1969-11-27,1969-11-29
None,Crystal Palace,ENG,1,1576.80102539,1969-11-30,1969-12-06
None,Crystal Palace,ENG,1,1568.36975098,1969-12-07,1969-12-13
None,Crystal Palace,ENG,1,1554.67883301,1969-12-14,1969-12-20
None,Crystal Palace,ENG,1,1551.85632324,1969-12-21,1969-12-26
None,Crystal Palace,ENG,1,1548.47521973,1969-12-27,1969-12-27
None,Crystal Palace,ENG,1,1539.78857422,1969-12-28,1970-01-10
None,Crystal Palace,ENG,1,1537.35754395,1970-01-11,1970-01-17
None,Crystal Palace,ENG,1,1538.33532715,1970-01-18,1970-01-31
None,Crystal Palace,ENG,1,1545.55310059,1970-02-01,1970-02-11
None,Crystal Palace,ENG,1,1537.60449219,1970-02-12,1970-02-14
None,Crystal Palace,ENG,1,1545.19665527,1970-02-15,1970-02-21
None,Crystal Palace,ENG,1,1529.8034668,1970-02-22,1970-02-28
None,Crystal Palace,ENG,1,1528.88452148,1970-03-01,1970-03-04
None,Crystal Palace,ENG,1,1532.45788574,1970-03-05,1970-03-11
None,Crystal Palace,ENG,1,1547.53894043,1970-03-12,1970-03-14
None,Crystal Palace,ENG,1,1558.79516602,1970-03-15,1970-03-17
None,Crystal Palace,ENG,1,1559.84057617,1970-03-18,1970-03-18
None,Crystal Palace,ENG,1,1566.23095703,1970-03-19,1970-03-21
None,Crystal Palace,ENG,1,1562.93200684,1970-03-22,1970-03-24
None,Crystal Palace,ENG,1,1563.12744141,1970-03-25,1970-03-28
None,Crystal Palace,ENG,1,1561.97424316,1970-03-29,1970-03-30
None,Crystal Palace,ENG,1,1558.66918945,1970-03-31,1970-04-01
None,Crystal Palace,ENG,1,1549.56298828,1970-04-02,1970-04-03
None,Crystal Palace,ENG,1,1546.68945312,1970-04-04,1970-04-06
None,Crystal Palace,ENG,1,1555.91101074,1970-04-07,1970-04-15
None,Crystal Palace,ENG,1,1566.91467285,1970-04-16,1970-04-29
None,Crystal Palace,ENG,1,1570.89440918,1970-04-30,1970-08-15
None,Crystal Palace,ENG,1,1576.62109375,1970-08-16,1970-08-19
None,Crystal Palace,ENG,1,1570.82739258,1970-08-20,1970-08-22
None,Crystal Palace,ENG,1,1581.19946289,1970-08-23,1970-08-25
None,Crystal Palace,ENG,1,1588.68969727,1970-08-26,1970-08-29
None,Crystal Palace,ENG,1,1594.15478516,1970-08-30,1970-09-02
None,Crystal Palace,ENG,1,1600.16308594,1970-09-03,1970-09-05
99,Crystal Palace,ENG,1,1610.84814453,1970-09-06,1970-09-09
100,Crystal Palace,ENG,1,1610.84814453,1970-09-10,1970-09-12
88,Crystal Palace,ENG,1,1627.02172852,1970-09-13,1970-09-13
89,Crystal Palace,ENG,1,1627.02172852,1970-09-14,1970-09-16
92,Crystal Palace,ENG,1,1626.7644043,1970-09-17,1970-09-19
96,Crystal Palace,ENG,1,1613.59729004,1970-09-20,1970-09-20
95,Crystal Palace,ENG,1,1613.59729004,1970-09-21,1970-09-23
95,Crystal Palace,ENG,1,1613.60827637,1970-09-24,1970-09-24
96,Crystal Palace,ENG,1,1613.60827637,1970-09-25,1970-09-26
100,Crystal Palace,ENG,1,1611.31506348,1970-09-27,1970-09-30
98,Crystal Palace,ENG,1,1611.88269043,1970-10-01,1970-10-01
99,Crystal Palace,ENG,1,1611.88269043,1970-10-02,1970-10-03
92,Crystal Palace,ENG,1,1622.34509277,1970-10-04,1970-10-04
91,Crystal Palace,ENG,1,1622.34509277,1970-10-05,1970-10-10
75,Crystal Palace,ENG,1,1635.67346191,1970-10-11,1970-10-17
69,Crystal Palace,ENG,1,1647.16088867,1970-10-18,1970-10-21
59,Crystal Palace,ENG,1,1665.08410645,1970-10-22,1970-10-24
57,Crystal Palace,ENG,1,1662.91882324,1970-10-25,1970-10-27
56,Crystal Palace,ENG,1,1662.91882324,1970-10-28,1970-10-31
58,Crystal Palace,ENG,1,1656.9888916,1970-11-01,1970-11-01
60,Crystal Palace,ENG,1,1656.9888916,1970-11-02,1970-11-04
63,Crystal Palace,ENG,1,1655.79833984,1970-11-05,1970-11-05
64,Crystal Palace,ENG,1,1655.79833984,1970-11-06,1970-11-06
65,Crystal Palace,ENG,1,1655.79833984,1970-11-07,1970-11-07
62,Crystal Palace,ENG,1,1659.34472656,1970-11-08,1970-11-08
61,Crystal Palace,ENG,1,1659.34472656,1970-11-09,1970-11-14
56,Crystal Palace,ENG,1,1666.0098877,1970-11-15,1970-11-15
57,Crystal Palace,ENG,1,1666.0098877,1970-11-16,1970-11-21
59,Crystal Palace,ENG,1,1662.04602051,1970-11-22,1970-11-22
61,Crystal Palace,ENG,1,1662.04602051,1970-11-23,1970-11-28
63,Crystal Palace,ENG,1,1660.59460449,1970-11-29,1970-12-05
54,Crystal Palace,ENG,1,1672.21630859,1970-12-06,1970-12-06
52,Crystal Palace,ENG,1,1672.21630859,1970-12-07,1970-12-12
53,Crystal Palace,ENG,1,1671.19995117,1970-12-13,1970-12-13
55,Crystal Palace,ENG,1,1671.19995117,1970-12-14,1970-12-19
58,Crystal Palace,ENG,1,1666.24865723,1970-12-20,1970-12-27
57,Crystal Palace,ENG,1,1666.24865723,1970-12-28,1970-12-29
